Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Effective Date1,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.,Customer1,UnMatched
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S088-B0782,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,212 BRONSON AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S089-B0783,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,170 GLOUCESTER STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S090-B0784,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1433 MAYVIEW AVENUE,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S092-B0790,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,345 LEBRETON STREET SOUTH,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S094-B0796,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,18 BURNSIDE AVENUE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S095-B0797,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,395 PARKDALE AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S095-B0797,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,395 PARKDALE AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S095-B0797,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,395 PARKDALE AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S095-B0797,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,395 PARKDALE AVENUE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S096-B0798,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,453 COOPER STREET,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S096-B0798,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,453 COOPER STREET,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S096-B0798,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,453 COOPER STREET,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S096-B0798,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,453 COOPER STREET,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S097-B0799,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,507 RIVERDALE AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S174-B0800,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1161 BELANGER AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S174-B0801,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1126 ROCKINGHAM AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S101-B1232,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,380 CUMBERLAND STREET-170 GEORGE STREET,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S102-B0815,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,721 CHAPEL CRESCENT,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S104-B0835,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2487 IRIS STREET,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S111-B0931,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1180 SHILLINGTON AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1012,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1485 CALDWELL AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1012,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1485 CALDWELL AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1012,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1485 CALDWELL AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1012,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1485 CALDWELL AVENUE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1011,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1465 CALDWELL AVENUE,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1011,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1465 CALDWELL AVENUE,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1011,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1465 CALDWELL AVENUE,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S119-B1011,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1465 CALDWELL AVENUE,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S122-B1017,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1909 RUSSELL ROAD,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S122-B1017,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1909 RUSSELL ROAD,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S122-B1017,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1909 RUSSELL ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S122-B1017,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1909 RUSSELL ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S124-B1044,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,215 WURTEMBURG STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S124-B1044,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,215 WURTEMBURG STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S124-B1044,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,215 WURTEMBURG STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S124-B1044,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,215 WURTEMBURG STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S125-B1045,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,125 MCLEOD STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S125-B1045,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,125 MCLEOD STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S125-B1045,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,125 MCLEOD STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S125-B1045,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,125 MCLEOD STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S126-B1046,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,445 RICHMOND ROAD,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S126-B1046,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,445 RICHMOND ROAD,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S126-B1046,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,445 RICHMOND ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S126-B1046,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,445 RICHMOND ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S128-B1059,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1690 WALKLEY ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S128-B1058,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1680 WALKLEY ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S128-B1057,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1670 WALKLEY ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S128-B1055,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1650 WALKLEY ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S128-B1056,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1660 WALKLEY ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S129-B1060,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,415 MACLAREN STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S129-B1060,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,415 MACLAREN STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S129-B1060,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,415 MACLAREN STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S129-B1060,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,415 MACLAREN STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S130-B1061,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,616 KIRKWOOD AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S130-B1061,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,616 KIRKWOOD AVENUE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S130-B1061,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,616 KIRKWOOD AVENUE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S130-B1061,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,616 KIRKWOOD AVENUE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S177-B1062,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,280 ROCHESTER STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S177-B1062,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,280 ROCHESTER STREET,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S177-B1062,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,280 ROCHESTER STREET,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S177-B1062,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,280 ROCHESTER STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
