Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Colonnade Management Inc.-Sprinkler,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,"SPR,WET",495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,FA,495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,"EL,FHC,EXT",495 March Road - KNTP Phase IV,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,09-1100-REV,MI,,NA,,,,01/01/2021,,,,0.0,,,,,WET,40 Hines Road - KNTP Phase V,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,40 Hines Road - KNTP Phase V,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,,,01/01/2021,,,,0.0,,,,,"EL,FHC,EXT",40 Hines Road - KNTP Phase V,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,"SPR,WET",80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,FA,80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,09-1100-REV,MI,,NA,,01/01/2021,01/01/2009,01/01/2021,,,,0.0,,,,,"EL,FHC,EXT",80 Hines Road - KNTP Phase III,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,"SPR,WET",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",31 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,HYD,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,EL,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,9 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",9 Auriga Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Route,19-1255JP,AI,,NA,,05/01/2021,05/01/2019,01/01/2021,,,,136.0,,,,,EL,9-39 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Route,19-1255JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,136.0,,,,,EL,9-39 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Sprinkler,19-1255JP,AI,,NA,,,,01/01/2021,,,,160.0,,,,,SPR,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Fire Alarm,19-1255JP,AI,,NA,,,,01/01/2021,,,,160.0,,,,,FA,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Route,19-1255JP,AI,,NA,,,,01/01/2021,,,,160.0,,,,,EL,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Sprinkler,19-1255JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,160.0,,,,,SPR,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Fire Alarm,19-1255JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,160.0,,,,,FA,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colliers International (Invoice CanFirst Ottawa Properties Inc.)-Route,19-1255JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,160.0,,,,,EL,49 Camelot Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"SPR,WET,BOOSTER",2070-2092 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,FA,2070-2092 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303,,,,01/01/2021,,,,0.0,,,,,"EL,EXT",2070-2092 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,18-1429CC,AI,,NA,,,,01/01/2021,,,,425.0,,,,,EL,300-320 Moodie Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SNC Lavalin O&M Inc.-Inergen System,12-1310,SAI,,NA,,,,01/01/2021,,,,0.0,,,,,,Jeanne Mance Bldg 12 fl. Secur Data Panel,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Conference Board of Canada-Sprinkler,14-1301,AI,,100700,,,,01/01/2021,,,,1350.0,,,,,"SPR,WET,PREACTION",255 Smyth Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Conference Board of Canada-Fire Alarm,14-1301,AI,,100700,,,,01/01/2021,,,,1350.0,,,,,FA,255 Smyth Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Conference Board of Canada-Route,14-1301,AI,,100700,,,,01/01/2021,,,,1350.0,,,,,EL,255 Smyth Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SNC Lavalin O&M Inc.-Sprinkler,12-1106,AI,,NA,,,,01/01/2021,,,,3447.92,,,,,"FP,WET,PREACTION",235 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SNC Lavalin O&M Inc.-Route,12-1106,AI,,NA,,,,01/01/2021,,,,3447.92,,,,,"FE,FHC",235 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Connelly Properties-Sprinkler,10-1364,AI,,NA,,,,01/01/2021,,,,1190.0,,,,,"SPR,WET",2481 Kaladar Ave,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Connelly Properties-Route,10-1364,AI,,NA,,,,01/01/2021,,,,1190.0,,,,,"EL,FHC",2481 Kaladar Ave,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",162 Cleopatra Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,18-1429CC,MI,,NA,,,,01/01/2021,,,,95.0,,,,,EL,300-320 Moodie Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Fire Alarm,,MI,,NA,CPC000106,,,01/01/2021,,,,115.0,,,,,FA,"139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,CPC000106,,,01/01/2021,,,,115.0,,,,,"EL,FHC","139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Fire Alarm,,MI,,NA,CPC000106,,,01/01/2021,,,,115.0,,,,,FA,"210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Route,,MI,,NA,CPC000106,,,01/01/2021,,,,115.0,,,,,"EL,FHC","210, ch Aylmer, PO Aylmer",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Fire Alarm,07-1006,AI,,NA,,,,01/01/2021,,,,375.0,,,,,FA,"139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Route,07-1006,AI,,NA,,,,01/01/2021,,,,375.0,,,,,"EL,FHC","139, rue Racine, PO Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BLJC c/o CPC Contract-Route,07-1006,AI,,NA,,,,01/01/2021,,,,200.0,,,,,"EL,FHC","210, rue Aylmer",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Tire - Casselmann-Sprinkler,12-1653,AI,,NA,,,,01/01/2021,,,,1140.0,,,,,"SPR,WET",95 Lafleche Blvd,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Tire - Casselmann-Fire Alarm,12-1653,AI,,NA,,,,01/01/2021,,,,1140.0,,,,,FA,95 Lafleche Blvd,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Tire - Casselmann-Route,12-1653,AI,,NA,,,,01/01/2021,,,,1140.0,,,,,"EL,FHC,EXT",95 Lafleche Blvd,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Convoy Supply Ltd.-Monitoring Services  FireINTRUSION,,MONITORING,,NA,,,,01/01/2021,,,,804.0,,,,,,220 Edmonton Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Bassi Construction, JB Holdings Inc.-Monitoring Services  Fire LandlineInternet",,MONITORING,,NA,,,,01/01/2021,,,,900.0,,,,,,53 Crichton Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Bassi Construction Ltd., JB Holdings Inc.-Monitoring Services  Fire LandlineInternet",,MONITORING,,NA,,,,01/01/2021,,,,900.0,,,,,,59 Crichton Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Export Development Canada-Route,11-1153,AI,,NA,,,,01/01/2021,,,,2985.0,,,,,FE,"151 O'Connor, 251 Laurier",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CR4 Ottawa Flex Office Inc c/o Colliers International-Route,19-1255JP,AI,,NA,,,,01/01/2021,,,,140.0,,,,,EL,169 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CR4 Ottawa Flex Office Inc c/o Colliers International-Route,19-1255JP,MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,140.0,,,,,EL,169 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-FM Suppression System,18-1046C,SAI,,NA,,,,01/01/2021,,,,0.0,,,,,,"1601 Telesat, 3rd Floor, CPA",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL",162 Cleopatra Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Sprinkler,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,DRY,208 St. Andrew Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Fire Alarm,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,FA,208 St. Andrew Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Route,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC",208 St. Andrew Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Fire Alarm,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,FA,233 Murray Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Route,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,"FE,EL",233 Murray Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Sprinkler,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,WET,256 King Edward Ave,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Fire Alarm,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,FA,256 King Edward Ave,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Route,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,"EL,FHC,EXT",256 King Edward Ave,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Fire Alarm,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,FA,78 & 80 Nelson Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Route,18-1001JP-REV,AI,,100312,,,,01/01/2021,,,,0.0,,,,,"EL,EXT",78 & 80 Nelson Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Vigi Sante Ltee-Sprinkler,17-1840BS-2yr contract,AI,,100033,,,,01/01/2021,,,,0.0,,,,,"HYD,SPR,WET",565 Blvd.de L'Hopital,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Vigi Sante Ltee-Fire Alarm,17-1840BS-2yr contract,AI,,100033,,,,01/01/2021,,,,0.0,,,,,"FA,CO",565 Blvd.de L'Hopital,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Vigi Sante Ltee-Route,17-1840BS-2yr contract,AI,,100033,,,,01/01/2021,,,,0.0,,,,,"FHC,EXT",565 Blvd.de L'Hopital,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Enterprises Gilles Lesage-Sprinkler,15-1368MT,AI,,NA,,,,01/01/2021,,,,2450.0,,,,,"BF,SPR,DRY",214 Montreal Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Enterprises Gilles Lesage-Fire Alarm,15-1368MT,AI,,NA,,,,01/01/2021,,,,2450.0,,,,,"FA,CO,FACP",214 Montreal Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Enterprises Gilles Lesage-Route,15-1368MT,AI,,NA,,,,01/01/2021,,,,2450.0,,,,,"EL,FHC,EXT",214 Montreal Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Enterprises Gilles Lesage-Monitoring,15-1368MT,AI,,NA,,,,01/01/2021,,,,2450.0,,,,,FACP,214 Montreal Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Sprinkler,20-1331MM,AI,,100013,,01/01/2021,01/01/2020,01/01/2021,,,,8775.6,,,,,"FP,WET,DRY",222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,01/01/2021,01/01/2020,01/01/2021,,,,8775.6,,,,,FA,222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,20-1331MM,AI,,100013,,01/01/2021,01/01/2020,01/01/2021,,,,8775.6,,,,,"FE,EL,FHC",222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Heritage College-Route,18-1000BS,SAI,,100399,,,,01/01/2021,,,,0.0,,,,,FLCS,325 Cite des Jeunes,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Morguard Investments Limited-FM Suppression System,18-1046C,AI,,NA,,,,01/01/2021,,,,2040.0,,,,,,"1601 Telesat, 3rd Floor, CPA",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Sprinkler,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,5860.7,,,,,"FP,SPR",25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,5860.7,,,,,FA,25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,5860.7,,,,,"FE,EL,FHC",25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Sprinkler,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,1400.8,,,,,"FP,SPR",35 Fitzgerald,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,1400.8,,,,,FA,35 Fitzgerald,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,20-1331MM,AI,,100013,,02/01/2021,02/01/2020,01/01/2021,,,,1400.8,,,,,"FE,EL,FHC",35 Fitzgerald,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,14-1045,AI,,100174,,,,01/01/2021,,,,5701.8,,,,,SPR,"125 Sussex Drive, Lester B. Pearson Bldg.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CECCE-Route,Tender,SAI,,100156,CONTRACT,,,01/01/2021,,,,0.0,,,,,FLCS,Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CECCE-Sprinkler,Tender,AI,,100156,CONTRACT,,,01/01/2021,,,,0.0,,,,,SPR,Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CECCE-Fire Alarm,Tender,AI,,100156,CONTRACT,,,01/01/2021,,,,0.0,,,,,FA,Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CECCE-Route,Tender,AI,,100156,CONTRACT,,,01/01/2021,,,,0.0,,,,,"FE,EL,FHC,FLCS",Various,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Sprinkler,20-1331MM,AI,,100013,,04/01/2021,04/01/2020,01/01/2021,,,,2549.25,,,,,"HYD,SPR,WET",21 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,04/01/2021,04/01/2020,01/01/2021,,,,2549.25,,,,,FA,21 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
